1.808e+05,-1.6594e+05,-80048,11091,2448.9,8591
2.4681e+05,19170,-73567,8191.6,-188.72,8520.4
1.2293e+05,-2.0744e+05,-91271,16045,5230.9,8733.1
8984.8,1104.6,1.0759e+05,8514.8,66364,2.2517e+05
1.2554e+05,-2.0506e+05,-93132,15666,5181.5,8758.9
26966,2.4249e+05,33460,77491,10574,8243.5
35398,1.3587e+05,-2.0857e+05,33236,-47939,14642
49789,1.1776e+05,2.2051e+05,21217,33842,16307
76856,-1.8835e+05,1.5695e+05,21722,-15542,10318
12389,-1.6153e+05,-1.074e+05,1.4185e+05,93999,9802.5
1.3501e+05,7301.9,-2.1964e+05,8179,-720.14,15600
74420,2.4378e+05,-31572,28127,-3335.7,8229.5
1.8896e+05,43172,-1.705e+05,8377.8,-1644.4,10881
9834.6,3164.9,-1.4374e+05,9431.6,-1.0717e+05,1.8571e+05
75597,1.36e+05,2.0439e+05,16886,19440,13495
1.2934e+05,-2.211e+05,-29776,16198,1626.9,8222.1
1.6921e+05,1.1299e+05,1.5878e+05,9823.9,4264.2,10363
2.3644e+05,22777,1.013e+05,8204.9,335.92,8879.5
1.1511e+05,-2.1756e+05,-76475,17498,4810.9,8552.5
30460,2.0023e+05,1.4475e+05,56321,39860,10041
42247,2.2859e+05,1.0117e+05,45774,19615,8907.9
2.5145e+05,-58243,-8870,8383.5,65.079,8171.8
1.4695e+05,1.4618e+05,-1.5362e+05,11528,-6034.7,10168
50069,-1.9194e+05,1.6014e+05,32767,-25641,10500
2.334e+05,-90465,-63463,8759.7,803.49,8425.7
1.8706e+05,-23392,1.7636e+05,8230.7,-957.25,11189
51822,-1.4585e+05,2.0286e+05,24667,-30549,13476
1.4547e+05,-1.8558e+05,1.0466e+05,13251,-4634.1,8936.1
1.8342e+05,-1.7721e+05,-39876,11361,1235.5,8266.3
53320,36093,2.471e+05,9899.4,21644,32636
1.5406e+05,1.4458e+05,1.4812e+05,11208,5385.1,9976.6
1.9891e+05,-84094,-1.4148e+05,8868,2265.6,9765.8
50616,-2.0538e+05,-1.4244e+05,34557,22628,9848.4
1.1663e+05,-18495,-2.2912e+05,8269.6,2524.9,17860
1.1925e+05,-2.2759e+05,-20926,17629,1273.1,8194.1
12681,-9583.7,-1.971e+05,11480,1.1661e+05,1.1833e+05
1.104e+05,87988,-2.1557e+05,10455,-9982.6,14924
74995,2.2968e+05,-87159,26454,-9082,8682.7
1.4292e+05,2.1227e+05,-32595,14640,-1548.4,8233.1
71036,-2.3436e+05,-76895,28327,8521.7,8560.6
12205,1.5806e+05,-1.0849e+05,1.4256e+05,-97525,9900.5
99833,-98711,2.1589e+05,11504,-12481,14999
2.3515e+05,-32801,1.0156e+05,8246.2,-487.88,8883.6
11172,-1.6799e+05,52662,1.8017e+05,-56364,8558.1
2.5364e+05,45777,16340,8299.1,93.543,8183.4
2.2335e+05,66.052,1.2958e+05,8167,1.4032,9443.6
24931,-2.0239e+05,-1.3427e+05,70645,46241,9780.8
90678,-54009,-2.347e+05,9516.1,10894,19963
1.337e+05,1.0937e+05,-1.9152e+05,10559,-7429.1,12202
68411,-1.9764e+05,1.4858e+05,25129,-16895,10021
2.0077e+05,-69467,1.467e+05,8642.8,-1954.3,9927.3
69755,-2.1585e+05,-1.1998e+05,26726,13468,9240.3
9006.4,3760.7,-1.0874e+05,11495,-1.6461e+05,1.6639e+05
2.0081e+05,-32477,-1.5899e+05,8273.3,1034.1,10369
91733,2.3927e+05,-23890,22894,-1994.9,8202.5
67988,1.0038e+05,-2.2606e+05,14637,-22700,17311
2.318e+05,-1.1119e+05,24286,9059,-370.48,8203.4
2.0812e+05,-1.5255e+05,-9058.7,10129,210.42,8172
9465.5,1.2945e+05,-16277,2.211e+05,-27762,8231.2
56502,62259,-2.4146e+05,12223,-26244,24942
97627,-66731,2.2873e+05,9903.7,-10861,17816
30162,-2.4675e+05,9051.8,69885,-2528.7,8172.4
19457,2.3372e+05,-3596,1.0839e+05,-1658.2,8168
1.3496e+05,10313,-2.1955e+05,8190.9,-1015.9,15583
2.1268e+05,-1.0921e+05,97522,9182.3,-1712.9,8821.1
66946,-98849,-2.2698e+05,14639,23154,17577
26182,1.8742e+05,-1.5641e+05,62072,-50904,10599
27161,-1.1982e+05,-2.1364e+05,38650,65835,16410
9419.7,-1.1722e+05,52903,2.0412e+05,-91977,8959
1.5033e+05,-1.2531e+05,1.6813e+05,10639,-5862.7,10771
