0.11523,-0.13546,-0.031348
0.035146,-0.065137,-0.45056
-0.67061,0.12771,0.19347
-0.69277,0.096057,0.29244
-0.43789,-0.10529,0.4197
-0.35687,-0.29855,0.32972
-0.31612,-0.20743,-0.3096
-0.83374,-0.050571,0.24745
-0.43303,0.11064,0.49371
-0.43367,0.11261,-0.077339
-0.64857,0.13949,0.16072
-0.534,0.10513,0.4544
-1.0189,-0.088958,0.14549
-0.56669,-0.12492,0.25611
-0.30674,0.045997,-0.35415
-0.83621,-0.047481,0.25281
-0.077512,-0.27215,0.24413
0.14749,-0.059097,-0.079153
-0.59511,0.076395,0.15393
-0.47679,-0.25218,0.21346
-0.10998,-0.14955,0.26766
-0.19424,-0.17201,0.37148
-0.24225,-0.33008,0.19635
0.14022,-0.039572,-0.059133
-0.33868,-0.34156,-0.18001
-0.46283,0.048329,0.054212
-0.27181,-0.40639,-0.12631
-0.40391,-0.31544,0.18454
-0.050978,0.14088,-0.22186
-0.69204,0.12484,-0.037448
-0.33344,0.12634,0.077742
0.021453,0.042935,-0.27272
-0.3732,-0.19624,0.4198
-0.54427,0.13501,0.20206
-0.93191,-0.166,0.093619
-0.13358,-0.059663,0.3116
-0.16588,-0.25916,-0.34089
-0.32203,-0.33498,0.21213
-0.33206,-0.088424,-0.35254
-0.27242,-0.022234,-0.38673
-0.60267,0.15123,0.19104
-0.45829,-0.23383,0.062798
-0.05327,-0.22387,0.27588
-0.77718,0.081389,-0.14591
-0.12078,-0.35589,0.32793
-0.18712,-0.39139,0.034277
0.12121,-0.04932,-0.31229
-0.5122,0.014262,0.09637
-0.12327,-0.40194,0.32552
-0.029303,-0.32555,-0.26154
-0.342,-0.16214,-0.31017
-0.36118,-0.24628,-0.26101
-0.16232,0.041145,0.19693
-0.75128,0.081856,-0.088499
-0.062671,-0.223,0.26211
-0.31784,-0.07315,0.43927
-0.45102,-0.1897,-0.076489
-0.45911,0.14622,0.22736
-0.3742,0.10927,0.12645
-0.62226,0.032691,0.15325
-0.64552,0.16187,0.30389
0.13084,-0.03164,-0.095794
-0.043962,0.14677,0.020013
-0.45809,0.015575,0.46328
-0.023456,0.15303,-0.052725
-0.072159,0.13246,0.094018
-0.51551,-0.114,0.041193
0.018134,-0.29823,-0.25092
-0.33501,-0.10178,-0.34567
-0.74962,0.14452,0.093759
-0.031924,-0.32605,-0.26308
-0.014353,-0.28431,0.30751
-0.93101,-0.17642,0.095207
-0.039536,-0.36008,-0.16271
-0.13357,-0.44612,0.17436
-0.27112,0.11496,-0.32128
-0.75994,0.084067,0.042169
-0.75301,0.073954,0.011697
-0.11462,-0.32117,0.28923
-0.80547,0.15707,-0.07741
-0.6077,0.073629,0.13267
-0.13784,0.18768,-0.16698
-0.21826,-0.23008,0.35779
-0.32661,0.09569,0.20727
-0.61049,0.1896,0.24843
-0.50938,0.060002,0.14563
-0.26129,0.18478,-0.24839
-0.82396,-0.098623,0.13965
-0.64952,0.087326,0.42511
-0.46418,-0.078266,-0.17834
-0.31119,0.19475,-0.068002
-0.42033,0.089573,0.49667
-0.11861,-0.43094,0.025287
-0.46964,0.065439,0.12097
-0.32703,-0.013642,-0.36308
-0.18002,-0.36331,0.089187
-0.043751,-0.34448,-0.088825
-0.14639,-0.41038,0.29365
-0.76011,0.12094,0.093768
-0.18496,-0.40872,0.072013
-0.72326,0.16137,0.086171
0.14037,-0.050551,-0.060892
-0.010163,-0.0064073,-0.41683
-0.63582,-0.073612,0.27526
-0.13055,-0.37502,-0.25202
-0.87782,-0.095572,0.19756
-0.74996,0.081416,-0.082821
0.12943,-0.095105,-0.31637
-0.47986,-0.1685,-0.031331
0.039549,0.0409,0.069892
-0.17706,-0.087854,0.38028
-0.49654,0.19423,0.29851
-0.51187,-0.13881,0.041109
-0.44352,-0.28598,0.23917
-0.76678,0.040407,0.23654
-0.098284,0.082617,-0.33367
-0.34177,-0.31265,0.30571
0.032424,0.043996,0.070691
-0.57452,-0.04217,0.15835
0.10483,0.028861,-0.079575
-0.65154,0.062108,0.063294
0.12012,-0.099172,0.19237
-0.42581,-0.32045,-0.11057
-0.13364,-0.43899,0.2659
0.039055,-0.26048,-0.07197
-0.76989,-0.097483,0.21968
-0.46735,0.054443,0.080153
-0.44715,-0.011968,-0.24601
0.015398,-0.25823,-0.33642
-0.74281,0.1675,0.060693
-0.85718,-0.16289,0.14165
-0.37344,-0.37041,-0.095803
-0.58962,-0.11045,0.32408
-0.20482,-0.27854,0.28591
0.0094105,-0.27419,-0.023968
-0.20029,0.10834,0.11563
-0.68539,0.059832,0.20021
-0.52171,0.20548,0.42028
-0.68573,0.091972,0.22147
-0.14099,-0.43614,-0.10353
-0.10855,0.071987,-0.34708
-0.23713,-0.39796,-0.16454
0.14677,-0.095972,0.17081
-0.25048,0.051789,0.31547
0.037841,0.056352,-0.21285
-0.31055,-0.37758,-0.14568
-0.77151,0.0040518,0.18155
-0.53322,-0.039417,0.072862
0.037036,0.10222,-0.11109
0.071024,-0.065708,-0.42892
-0.26618,0.038925,0.35084
0.024789,0.049019,-0.25993
-0.29794,-0.32808,0.12558
-0.52203,-0.074792,0.43153
-0.23543,-0.18043,0.39742
-0.10233,-0.43983,-0.049489
-0.034162,-0.028489,0.12056
-0.37261,0.16923,-0.052268
-0.10507,-0.41024,0.01705
-0.37078,0.18615,0.36684
-0.47543,-0.040143,-0.15021
-0.23202,-0.21059,-0.35378
-0.01795,-0.097458,0.13637
-0.71275,0.11914,-0.068073
-0.3063,0.16671,0.019711
0.096288,0.033593,-0.1436
-0.86159,0.12862,-0.15037
-0.49722,-0.22855,0.17806
-0.89922,-0.085678,0.2089
-0.33565,0.15773,0.39196
-0.67437,0.052038,0.18259
-0.029413,-0.026122,-0.43231
-0.80602,-0.12169,0.21249
-0.079742,-0.058724,-0.38729
-0.28638,-0.17448,0.42274
-0.12781,-0.38058,0.32846
-0.43296,-0.2618,0.054167
-0.3724,0.012749,0.40408
-0.33566,-0.33612,0.19587
0.11536,-0.14833,-0.086899
-0.14433,0.14373,-0.29025
-0.48812,-0.13117,-0.031413
0.091018,-0.16374,0.14722
-0.42401,-0.068794,0.4257
-0.49086,-0.2128,0.08612
-0.50177,0.22705,0.3741
-0.5895,-0.11172,0.31622
-0.61841,0.18076,0.24334
-0.41776,0.14246,0.24467
-0.63827,0.040257,0.40181
-0.48393,-0.22483,0.31092
-0.028323,-0.3029,0.2943
-0.061366,-0.36259,-0.043634
0.081447,0.051426,-0.0037127
-0.22595,-0.19648,0.38555
-0.25788,-0.42345,-0.072072
-0.1592,-0.3553,-0.28028
-0.25451,-0.32594,0.053335
-0.76654,0.019681,0.27349
-0.10891,-0.35275,-0.27693
-0.4087,-0.26577,-0.1946
0.11033,-0.13548,0.0056946
-0.15512,0.16007,-0.0048908
-0.68886,-0.0015057,0.31695
-0.044436,0.11178,0.099131
-0.53914,-0.12622,0.095732
-0.10808,0.18118,-0.031843
-0.82794,0.1044,-0.11817
-0.05164,-0.076705,-0.44894
-0.13379,-0.3264,0.27471
-0.47438,0.079273,0.48103
-0.45133,0.087613,-0.14748
-0.087846,-0.047984,0.23092
-0.91131,-0.088804,0.2072
-0.39675,0.13348,0.47335
-0.4788,-0.19978,0.043153
-0.82885,-0.08114,0.21581
-0.69393,0.14581,0.14516
-0.43964,-0.28934,0.25451
-0.026437,-0.011362,-0.40991
-0.61359,0.11037,0.13788
-0.70795,0.066607,0.30258
-0.055834,-0.032453,-0.37961
-0.055229,-0.27468,0.26635
-0.11816,0.0066429,0.16308
-0.22481,-0.081787,-0.40259
-0.79705,0.022578,0.24956
-0.12952,-0.24764,0.22767
-0.72182,-0.019773,0.28073
-0.0058535,-0.28637,0.068037
-0.42852,-0.21735,0.38238
0.079857,0.053516,-0.0021251
-0.41063,-0.30254,-0.15432
-0.008465,-0.2801,-0.29111
-0.65666,0.053539,0.080209
0.07622,-0.055948,0.090856
0.12276,-0.0014006,-0.01074
-0.33551,0.096519,0.37453
-0.49962,0.22294,0.39718
-0.06276,-0.24519,-0.3378
-0.24396,0.071133,0.25389
-0.63327,0.12884,0.13386
-0.071095,-0.019018,0.13127
-0.21234,0.18789,-0.23379
0.073597,-0.024305,-0.29898
-0.36644,-0.2985,0.090934
-0.53624,-0.1473,0.28886
-0.42832,0.12299,0.48958
-0.14754,0.18275,-0.097903
-0.80324,0.0064038,0.26082
-0.76629,0.022101,0.27272
-0.022185,0.077684,-0.28395
0.016104,0.1255,-0.094827
-0.32891,0.075354,0.29488
-0.38352,0.15347,-0.19859
-1.0178,-0.13213,0.12377
0.0067705,-0.32304,-0.22431
-0.20145,-0.30725,-0.30275
-0.13335,-0.47031,0.023535
0.055159,-0.07365,0.12497
-0.29418,0.061959,-0.35083
-0.74574,0.12951,0.11106
-0.46856,-0.20283,-0.0063627
-0.12962,-0.34528,-0.29868
-0.10942,-0.20077,-0.37456
-0.42692,0.00087746,0.43179
0.042598,-0.12701,0.19595
-0.67649,0.05461,0.18683
-0.14813,0.15075,0.051476
-0.50895,-0.21481,0.22629
-0.4746,-0.16793,-0.052237
-0.43977,-0.095908,-0.2308
-0.1285,-0.26781,0.23159
-0.021887,-0.12607,-0.45747
-0.33651,-0.017525,-0.35799
-0.14873,-0.4232,0.14389
-0.52533,0.2247,0.32076
-0.4402,-0.26045,-0.10061
-0.12257,-0.34254,0.31353
-0.32082,0.13084,0.074384
-0.0040481,-0.0056317,-0.33826
-0.14586,0.1761,-0.082461
-0.19279,-0.34246,-0.27033
-0.058323,0.10513,0.11958
-0.27137,-0.3227,0.24204
-0.65332,0.10562,-0.0046032
-0.68818,0.06145,0.15633
-0.094047,-0.28975,0.25457
-0.4085,-0.28483,0.32297
-0.9053,-0.032211,0.18126
0.042097,-0.27538,-0.1743
-0.28909,-0.33017,0.13843
-0.45542,-0.27366,0.22908
-0.12536,-0.45802,0.039421
-0.33394,0.14646,0.36455
0.03568,-0.007281,-0.30634
-0.43087,0.10397,-0.19334
-0.18408,0.16266,-0.27705
-0.61529,0.17126,0.39347
-0.078918,-0.32773,-0.29835
-0.39788,0.095422,0.073439
-0.15333,-0.42616,0.13903
-0.28429,0.03125,0.37305
-0.044444,0.11914,0.079505
