1808,-1659.4,-800.48,110.91,24.489,85.91
2468.1,191.7,-735.67,81.916,-1.8872,85.204
1229.3,-2074.4,-912.71,160.45,52.309,87.331
89.848,11.046,1075.9,85.148,663.64,2251.7
1255.4,-2050.6,-931.32,156.66,51.815,87.589
269.66,2424.9,334.6,774.91,105.74,82.435
353.98,1358.7,-2085.7,332.36,-479.39,146.42
497.89,1177.6,2205.1,212.17,338.42,163.07
768.56,-1883.5,1569.5,217.22,-155.42,103.18
123.89,-1615.3,-1074,1418.5,939.99,98.025
1350.1,73.019,-2196.4,81.79,-7.2014,156
744.2,2437.8,-315.72,281.27,-33.357,82.295
1889.6,431.72,-1705,83.778,-16.444,108.81
98.346,31.649,-1437.4,94.316,-1071.7,1857.1
755.97,1360,2043.9,168.86,194.4,134.95
1293.4,-2211,-297.76,161.98,16.269,82.221
1692.1,1129.9,1587.8,98.239,42.642,103.63
2364.4,227.77,1013,82.049,3.3592,88.795
1151.1,-2175.6,-764.75,174.98,48.109,85.525
304.6,2002.3,1447.5,563.21,398.6,100.41
422.47,2285.9,1011.7,457.74,196.15,89.079
2514.5,-582.43,-88.7,83.835,0.65079,81.718
1469.5,1461.8,-1536.2,115.28,-60.347,101.68
500.69,-1919.4,1601.4,327.67,-256.41,105
2334,-904.65,-634.63,87.597,8.0349,84.257
1870.6,-233.92,1763.6,82.307,-9.5725,111.89
518.22,-1458.5,2028.6,246.67,-305.49,134.76
1454.7,-1855.8,1046.6,132.51,-46.341,89.361
1834.2,-1772.1,-398.76,113.61,12.355,82.663
533.2,360.93,2471,98.994,216.44,326.36
1540.6,1445.8,1481.2,112.08,53.851,99.766
1989.1,-840.94,-1414.8,88.68,22.656,97.658
506.16,-2053.8,-1424.4,345.57,226.28,98.484
1166.3,-184.95,-2291.2,82.696,25.249,178.6
1192.5,-2275.9,-209.26,176.29,12.731,81.941
126.81,-95.837,-1971,114.8,1166.1,1183.3
1104,879.88,-2155.7,104.55,-99.826,149.24
749.95,2296.8,-871.59,264.54,-90.82,86.827
1429.2,2122.7,-325.95,146.4,-15.484,82.331
